text,label
+ämä serverI bugitt4a,MINOR
"WHit3 Power, vitun mamu.",SEVERE
ProPilkkijä44,OK
s!nä on täYsi noOb.,MODERATE
TÄMÄ SERVeRI JvMItTAA,MINOR
miztä löyTyy KauNis siikaaa? :D,OK
7ehkÄä parannuuuus tai |<1rkkoo r@nk4ise3.,MODERATE
0oTko mann3? PA1nv v!7tuvn.,SEVERE
näHdään huomenna.,OK
klikkaa tästä USaxL,MINOR
"vihreät on par4s, muvt on jOnnea.",MODERATE
"Moi, onko tässä kisassa sääntöjä?",OK
Kalamies17,OK
KuolE pois v!tUN juTKu.,SEVERE
Painu helv3Ttiin siitä.,MODERATE
tUleeko muille ahvena?,OK
OLetko oikEa5ti noin noob?,MODERATE
hu0Rat p!laA suomen.,SEVERE
Sä o0t ihan luusEri.,MODERATE
klikkaa tästä pMZjX,MINOR
liity tähän wiGCc,MINOR
"WhiT3 Power, viTun 7rAn5u.",SEVERE
o1etko O1keas+i noIn idioott1? :(,MODERATE
"Olipa kiva ahven, joka karkasi!",OK
Slit y0vr thROat j4 kOko sun perhe.,SEVERE
FishingMaster40,OK
kAikki 0N 7äysi jonne.,MODERATE
Miistä LöytyY huuOno ahven?,OK
"saatana p3lAstaa, 7E OlEtte ärsytTäväa.",MODERATE
Kukaan ei +y|<kää susta luuseri.,MODERATE
Mistä lÖytyy KiVa hauki?,OK
klikkaa tästä sjxRC,MINOR
HalUan rvn|<KA@ sua....,SEVERE
"VitUN n3eker!, +ApAn svt!...",SEVERE
halpaa kultaa pRHyW,MINOR
ÄLkää |<uunnel|<0 t0ta bota.,MODERATE
"ViTun mutakvono, $lit yOur thr0at!",SEVERE
"u$|<0nto pelasta@, T3 oletT3 |iKainEna.!!!1!",MODERATE
Täääämä sErveri kaATuv,MINOR
ÄlkäÄ kuunnelko tota idi0ottia.,MODERATE
liity tähän sweGn,MINOR
mann3T pi1aa suOmen. :D,SEVERE
Ä1kÄä kvunn3lk0 to7a pelLea.,MODERATE
klikkaa tästä sHUXx,MINOR
Mis$Ä aaadMIn,MINOR
seuraa minua somessa GxVEZ,MINOR
Kireitä siimoja kaaaikille.,OK
MIKÄ MEIN1NKI,MINOR
m0deet on täy5i luus3ri.,MODERATE
TyKkään tästä pelIstä. :D,OK
Teehkää parannu5 7ai 4llah Rankaisee.,MODERATE
Painu helvettIin Si1tä.,MODERATE
MIStä löytYy Iso taimen? :(,OK
"per$UT on para$, muut on pellea.",MODERATE
S4in juuri kauni$n maDEn.,OK
Kalamies70,OK
+ämä seRveeeri Lagii!!!1!,MINOR
Kuole pOiz v!+un mAnNe.,SEVERE
"VItvn ryssä, z1i+ y0ur throat!",SEVERE
Kuol3 poi$ VItuN RyssÄ.,SEVERE
"OliPa kaunis made, joka tuli!",OK
Sain juuri pieNin särkin.,OK
ilmainen nitro tnNHV,MINOR
Tuleeko muIlle sIIkaa?,OK
miten vaihd3taan pilkkiä?,OK
Kirei+ä s!imoJa kaikilleeee.!!,OK
"H3il Hi7ler, hoMo+ vuniin....",SEVERE
M3ne pois viTun toNttu.!!,MODERATE
Ha1sta paska |<aikki.,MODERATE
IceFisher94,OK
Tämä serveRii on Hidaaaa$!!!1!,MINOR
ONKO TÄÄLlÄ KETÄäN,MINOR
kiiski tuli hyvin täällä.,OK
8laaablaA,MINOR
kAikki mu7AKuono pitäisi +@pPa@.,SEVERE
IceFisher27,OK
va5tA+kaa,MINOR
"Jeeee5uS pel@st4a, te olett3 0ksettavaa. :(",MODERATE
"VituN mamU, die!",SEVERE
ilmainen nitro KiNyu,MINOR
sInää oN Täy$i nUij@.!!!1!,MODERATE
Älkää kuunnelk0 tOta urpoa.,MODERATE
"HEil HiT1er, mUt@|<uOnot vuni!n. :(",SEVERE
onkooo tääällää |<etääN,MINOR
"Olipa kiva särki, joka nykäisi!",OK
"vihreät on paras, muut on tonttua.",MODERATE
H@ista paSk4 adMIn.,MODERATE
kaikkii on Täysi joNnE.,MODERATE
FishingMaster28,OK
pillunpäre77,SEVERE
"kommunisTit on pAras, muut On luu$Eria.",MODERATE
On|<o admin paika1La?,OK
1A1ta kuvaaaa 5vn PIllusTa.,SEVERE
"HeiL Hi+leR, m4mUt UuNiin.",SEVERE
TäääämÄ serveri on hIdas,MINOR
"sos1ali$mI on Paras, muut on urpo4.",MODERATE
ryssä+ pilaa svom3n.,SEVERE
Admin on täysi pelLE.,MODERATE
VÄSYTTäÄ,MINOR
Älkää kvUnnelkO t0taa lvvseria. :D,MODERATE
"sosialismi on pAras, muuut 0n nu!jAa.!",MODERATE
p3li 0n 7äy5i idioOtti. :(,MODERATE
ilmainen nitro Shwrc,MINOR
H@luan ho!de|l@ SUa. :D,SEVERE
7ämä servERi pätk!i???,MINOR
l0Hi nousi hyvin täällä.,OK
seuraa minua somessa DtfvK,MINOR
Haluan nvSsia sua.,SEVERE
vastaaaTkaa,MINOR
"moi, onkO tässä kisa$sa sään7öjä?",OK
modeet on täysI noo8.!,MODERATE
nuSSiiiia mun +!zs1T4 sA4tAnan Neee3kEri.,SEVERE
tykkään Tästä pelistä.!!,OK
TÄMÄ sERVERI EI T0ImI,MINOR
"Olipa iso hauki, joka nykäisi!",OK
"Wh1te PoWer, vi7un Manne.!!",SEVERE
klikkaa tästä Mctmd,MINOR
tissi_munanimejä,SEVERE
"Vi7uN jU+kv, Tap4n $ut!",SEVERE
FishingMaster68,OK
"H3Il Hi7ler, huorat vuniin.",SEVERE
Ku|<aan ei tyKkää SustA Nvija.,MODERATE
klikkaa tästä TFaxJ,MINOR
lutka79,SEVERE
kuole pois vitun m@nne.,SEVERE
"Olipa pieni särki, joka nykäisi!",OK
Hais7a paska Admin.!!,MODERATE
haluisitko runkkaa mun pillu?,SEVERE
HaIsTa PaskA modet.,MODERATE
liity tähän KufTb,MINOR
Sä o0t LikAinen Mamv.,SEVERE
slit your throat ja kOKo Svn perhe....,SEVERE
modet 0n täysI idioottI....,MODERATE
seuraa minua somessa yvRiM,MINOR
ONKO +ÄÄl|Ä K3TÄÄN,MINOR
seuraa minua somessa fAGMt,MINOR
"WhiTe P0Wer, viTun hUora.",SEVERE
Onpa hyvä ilma maaaatalasta. :(,OK
Kuole pOis V1tvN mannE.,SEVERE
IceFisher80,OK
Tämä Serveeri 8ugittAa,MINOR
peLii on Täysi bot.,MODERATE
"Hei1 h!t|3r, jvtkut Uun1in. :D",SEVERE
ProPilkkijä3,OK
miten vaihdet4an pilkkIÄ????,OK
"sosi4lism! On paras, muuut 0n jonnea. xD",MODERATE
KUka4n 3! tykkää susta nolife.,MODERATE
"Olipa kiva särki, joka nykäisi!",OK
"Heiil Hitler, mu+4kuon0t uuniin.",SEVERE
"Moi, onkO tässä Kisassa sään7Öjä?",OK
HaiSta p4sKa seRVeri.,MODERATE
Tehkää paRAnnus Taai a|laah raNKaise3.,MODERATE
Tämä admIn on 0kS3ttava.,MODERATE
Miiiistä löytyy hieeeeno kiIsKi?,OK
"Olipa huono hauki, joka nappasi!",OK
rYssät pi1Aa 5u0M3n.,SEVERE
L@It@ kvVa $un p!llvst4.!,SEVERE
t3hkää parAnnuS tai jumA1a RankaiS3e.,MODERATE
"V!tun jvtKu, +apan svt!",SEVERE
0letko oikEasti no!n toNT7u?,MODERATE
onko täällä k3tÄän,MINOR
ÄlKää kuUnneLko +ota idioottia.,MODERATE
Tämä pelI on svRKEa.,MODERATE
halpaa kultaa kaYRe,MINOR
ilmainen nitro fNPRT,MINOR
ootko rYs5ä? Painu viiit+vUn. xD,SEVERE
Onpa kiva ilMa syväNteestä.,OK
"HEi1 Hitl3r, rYssäT vun!iiiin. :D",SEVERE
Painu helvetti1N ziitä.,MODERATE
kukaan ei tyKkää susTaa urpo.,MODERATE
"Whi7e PowEr, vI+un ne3k3ri.",SEVERE
Sä oot Lika1nen manne....,SEVERE
Tämä adm!N On äR$Yttävä.,MODERATE
Tänään On huuuono syönti.???,OK
Älkää kuunn3LK0 tot4 Idioot7ia.!!!1!,MODERATE
OoTk0 jvtku? P4inu v1t+uvn.,SEVERE
Älkää KvunnelkO tota nuijaa.,MODERATE
Kuk4an eI TykkÄä sv5ta bot.!!,MODERATE
|aita kuva sun tIss1Tst@.,SEVERE
IceFisher67,OK
7ämä serveRi bugitta4,MINOR
Älkää kUvnnelkO tota b0ta.,MODERATE
Tämä Serveeeeri oN hidas,MINOR
ryssä+ p1|a@ suom3n.,SEVERE
H1LJAiS+A!!,MINOR
"Wh!7e Pow3R, vitvn manne.",SEVERE
p3Li on täySi tyHmä.,MODERATE
viittu miTä li|<ainen +OuHua. :(,MODERATE
tylsää :(,MINOR
hvor47 pila4 sUom3n.,SEVERE
halpaa kultaa xxxVC,MINOR
ilmainen nitro vEkVM,MINOR
"Olipa iso siika, joka nykäisi!",OK
Sä oot ihan nvija.,MODERATE
"he!l Hitler, h0m07 uUn!!n.",SEVERE
sä 0ot ih@n noLiiiife.,MODERATE
"Olipa iso taimen, joka tuli!",OK
FishingMaster38,OK
Älkää kUunnelko t0ta nooba.,MODERATE
|<u0le poiS Vitvn ryssä.,SEVERE
k!ll you jA koko suN perhe.!!!1!,SEVERE
KirEiTä siimoj4 KaikiLL3.,OK
TÄMÄ zERVERI EI TOIMI,MINOR
tYlSää,MINOR
Oletkoooo oikeasti noin tOnttu?,MODERATE
Onko admin paiKalla?,OK
Sä 0ot ihan uRp0.,MODERATE
Saiiiin juuri pienin kiiskin.,OK
Tuleeko muIlle nieriÄa?,OK
lohI nappasI hyvin 7äällä. xD,OK
"vihreät on paras, muut on luuseria.",MODERATE
h4lvan p@nE suaa. :D,SEVERE
Tehkää paraNnUs tai allAh rankaaaais33. xD,MODERATE
tapan Sut ja ko|<o zun peRh3.,SEVERE
hauki nappasi hyvin täällä.,OK
nuo|e mun p11lva Saatanan jutkv....,SEVERE
l4ita kvva suN kYrPä$ta.!!,SEVERE
"Vi7vn jv+|<u, nvssin sua!",SEVERE
sInää oN Täy$i nUij@.!!!1!,MODERATE
Tämä mod3t on surkea.,MODERATE
seuraa minua somessa sMAKb,MINOR
Mi+en VaihdetAan pilkkiä?,OK
KuhaKuningas,OK
"Olipa komea särki, joka nousi!",OK
"Vihreät on paraS, mvut oN nol!Fea.",MODERATE
Tämä serveri päTk1i,MINOR
Kuka4n ei 7ykkää su5ta urp0.,MODERATE
rAiskaaN sut jaaa K0ko svn pErh3. xD,SEVERE
ilmainen nitro DtXQy,MINOR
S4in juur1 kiiiivan ahvenn.,OK
TeHKää par4nNus tai KiR|<ko R4nka!see. xD,MODERATE
Tämä sinä on paSka.!!!1!,MODERATE
missä Admin xD,MINOR
KIl| You Ja kO|<o svn p3rh3.,SEVERE
onkoo täällä Ketään,MINOR
naIda mun muna4 sa4tanan Ry$sä.,SEVERE
Älkää kvuunnelk0 t0ta noo8a.,MODERATE
kuole pOi$ vitun jU+kU.,SEVERE
TäMä serveri k@a7vu :D,MINOR
TÄmä servEri ei to1mi :(,MINOR
FishingMaster56,OK
tämä seRverI e! t0imi,MINOR
TÄMÄ $ERvERI oN HIDAS,MINOR
Tämä serveri lagii!!,MINOR
oNk0 admIn paikalla? :D,OK
Tuleeko muille taimEna?,OK
liity tähän FcUcW,MINOR
Haaista Paska serv3RI.,MODERATE
painu HeLvet+iin $Ii+ä.!,MODERATE
halpaa kultaa FLMII,MINOR
Sä oo7 likaiNEn huoRa.,SEVERE
IceFisher94,OK
Sä 007 11KaineeeN mutaKuon0.,SEVERE
seuraa minua somessa sjMPW,MINOR
Kalamies55,OK
ilmainen nitro TcRWg,MINOR
TÄMä SERvERI PäTKII :(,MINOR
liity tähän ddBzL,MINOR
Tämä admin on ärsYttävä.,MODERATE
ÄlKää kuvnN3Lko totA jonnea.,MODERATE
TäMä z3rveri jum!ttAa xD,MINOR
Painu hElvE+tIin s1itä.,MODERATE
tÄmä serveri jumit7aa,MINOR
Sinä on täy5i Nolifeeee.!,MODERATE
TehkäÄ paRannus 7aI Saatana rankai$ee.,MODERATE
"Heil HItler, mannet uvnIin.",SEVERE
"H3il HitL3r, Hvor@7 uUniin.",SEVERE
ProPilkkijä8,OK
liity tähän dWkhh,MINOR
Pa!nu helv3ttiin Si!+ä.,MODERATE
liity tähän PmtVq,MINOR
OleTko o1keasti n0in tonTtU?...,MODERATE
Miksei nää säännöt toimi?,MINOR
Mistä löytyy huono siika?,OK
"H3il hitler, Hu0rat uvnIin.",SEVERE
ViTtu mitä likainen Tooovhu@.,MODERATE
Sain juuri pienin nieriän.,OK
bL4ablaa :(,MINOR
seuraa minua somessa aXJWM,MINOR
FishingMaster6,OK
liity tähän zTamW,MINOR
rvn|<ka@ mun pillua 5aaTan@n manne.,SEVERE
Älkää KvunnelkO tota nuijaa.,MODERATE
seuraa minua somessa viwlV,MINOR
H0idell4 mun pilLu@ s@atanan trAnSv.,SEVERE
ProPilkkijä92,OK
"vihrEät on PARas, Muv7 on 8oTa.",MODERATE
v4s+atkAa,MINOR
FishingMaster87,OK
klikkaa tästä AAtLc,MINOR
+ämä seRveeeri Lagii!!!1!,MINOR
|<1itOs pelisTä.,OK
naida mun kyrpäa saatanan ryssä.,SEVERE
ilmainen nitro euyEZ,MINOR
KukAan eeeii Tykkää susta pelle.,MODERATE
5ä oot Ihan nUijaaa.,MODERATE
PilkkiUkko98,OK
MIkä M3In!Nki,MINOR
HaistA Paska admin.,MODERATE
seuraa minua somessa sAAsb,MINOR
oOTko jvtku? Painu V!ttvun. xD,SEVERE
"juuuumAla pe14staa, Te oleTt3 lik@inena.",MODERATE
IceFisher57,OK
ka1kki oooon +äysi nuIj@. :D,MODERATE
IceFisher61,OK
tämä seRveri kaatuU,MINOR
ilmainen nitro khIEF,MINOR
Miten vA1hdeeeTaan pilkkiä?,OK
ilmainen nitro QfBkn,MINOR
Tämä serveri 1agiI!!,MINOR
peli on TäySi p3lLe.,MODERATE
klikkaa tästä XpNBX,MINOR
Mene p0iS vitUn toNtTv. xD,MODERATE
kaikkI on 7äysi urpo.!!!1!,MODERATE
Painu HelvetTiIn siiTä.,MODERATE
Tämä sErveri oN hidaS,MINOR
"Vitun neekeri, KIlL yOv!",SEVERE
PilkkiUkko90,OK
Kv0le pois vitvn huor@.!,SEVERE
Älkää |<uuNn3Lko tot4 tyhmäa.,MODERATE
halpaa kultaa qoHMP,MINOR
"WhiTe Power, viTvn jvtkv.",SEVERE
"saatana p3Lastaa, te oLet+E huon0a.???",MODERATE
Tämä serveri 1a9ii :D,MINOR
liity tähän DiuSH,MINOR
liity tähän wiGCc,MINOR
KuOle pois v!tun hu0ra.,SEVERE
täMÄ SERVERI JUMITTAA,MINOR
Älkää kuunnelko t0ta nolifea.,MODERATE
IceFisher32,OK
TehKää parannu5 tai k1rkko rankaiseeeee.,MODERATE
sain juUri maahtaVan särkin. :D,OK
mikÄ meinin|<i!!!1!,MINOR
seuraa minua somessa klPQj,MINOR
Mit3n vaihdEtaan pilKkiä?,OK
KIReitä siimoj4 kaikiiille.,OK
EI JaKSA!,MINOR
FishingMaster12,OK
Kireitääää ziimoJa kaikiLleeee. :(,OK
ilmainen nitro bfOQE,MINOR
admin on täys1 noob.!!!1!,MODERATE
V!+tU mitä huoNo tovhUa.,MODERATE
IceFisher37,OK
Haluan ime 5vA.,SEVERE
"Olipa kiva hauki, joka nykäisi!",OK
Ä1kÄä kvunnelk0 tootA j0nnea.,MODERATE
PainU he1v3ttiin si!Tä.!,MODERATE
"wh1+e PowEr, vitun h0m0.!",SEVERE
nvsSin Sua Ja k0ko sun perhe.,SEVERE
ONkO TÄÄl|Ä KETÄÄN,MINOR
onkO täÄllä ke7ään xD,MINOR
Matti_M47,OK
KUOl3 pois vItun trAnsu.,SEVERE
Sain juuri iiiison Kiiiizkin.,OK
Mistä löytyy iso taimen?,OK
Hot_huorallinen_peräreikä,SEVERE
paInu Helvett1in SiITä.,MODERATE
KUkaan Ei tykkää sv5tA noob.,MODERATE
$ä oOt 1haaan iiiidioo7ti....,MODERATE
liity tähän pxgIg,MINOR
halpaa kultaa cEvUc,MINOR
TÄMÄ SERVERI EI TOiMI,MINOR
Tämä sinä on pas|<a.,MODERATE
vedÄN Turp4an j@ k0ko 5Un p3rhE.,SEVERE
Tehkää parannus tai je3$vs raNkAisee.,MODERATE
ProPilkkijä80,OK
TÄmä serveeeri kaATuu,MINOR
vAStaTkaa,MINOR
Sä oo7 Likainen rySsä.,SEVERE
n@ida mun perse4 saAt4nan h0mo.,SEVERE
Kvkaan ei tykkää svstA bOt....,MODERATE
Sanna8829,OK
Kuka@n ei tykKää sus+a nolIfE.!!,MODERATE
HuuuuomeeeNnA uusi |<iiiisa.,OK
sääriväli_siitinsankari,SEVERE
liity tähän iMXaQ,MINOR
"Moi, onko tä$sä kisaSsa säÄntöJä?",OK
MenE pois vitun bot.,MODERATE
runkkaa mun pillua saatanan transu.,SEVERE
PilkkiUkko42,OK
"Äänestä|<ää pvoluetTa 0n paraS, muut ooon tYhmäa.",MODERATE
TäMÄ SERVeRI L@GiI,MINOR
Tämä serveri ooon ruma.,MODERATE
"Olipa kaunis nieriä, joka söi!",OK
klikkaa tästä FxUOK,MINOR
halpaa kultaa fcSbs,MINOR
5inä 0n täysi tyhmä.,MODERATE
TÄMä SERVERI BU6ITTAA,MINOR
ka1kki +Ran$u pitäizi t@ppa4.,SEVERE
Sä oot ihan tOnt7u. :(,MODERATE
TÄMÄ sERVERI KAATUU,MINOR
ÄlKää kuuunnelk0 t0ta IdiootTia. :D,MODERATE
Onpa komea ilma pilkiltä.,OK
"Vitun ryszä, tapan 5ut!",SEVERE
Tehkää pArannUs tai uskoNto RankaiseE.,MODERATE
Kaik|<i rySsä p1+äi5i +appaA.,SEVERE
mIssÄ admin,MINOR
Hu0h,MINOR
FishingMaster17,OK
seuraa minua somessa kKagI,MINOR
Vit+v m!7ää p@ska tovhu@.,MODERATE
TämÄ S3RVeeeri pä+|<1i,MINOR
Sä oot 1han pe1le.???,MODERATE
ole7ko oikeAsti noin nu1j4?,MODERATE
"allaH pElaaaasta4, +e oleTtE okze+tavaa.",MODERATE
"Heil hitler, hom0t uunI!n.",SEVERE
TäMä adMin on huono.,MODERATE
"HEil HI+1Er, hUorat Uuni!n.",SEVERE
serverI on +äysi tyhmä.,MODERATE
"Whit3 Power, vitun maaamu.",SEVERE
BlaaaAblaa!!,MINOR
Ootko mamv? P@!nuu v1t7uUn.,SEVERE
peli on täysi nuijA.???,MODERATE
"Äänestäkää puolve+ta on p@ras, muUt on T0nttva.",MODERATE
Huomenna uuS1 kIs4.!!,OK
huoh xD,MINOR
"VItun mann3, tapan Sut!",SEVERE
Nuo|e mun kYrPääa z@Atan4n mu+akuono.,SEVERE
seuraa minua somessa ZIpZF,MINOR
Kukaan ei tYkkää suuustA 80+.!,MODERATE
H4ista pazka kaikki.,MODERATE
Tämä sErveRi pätkii!!!1!,MINOR
K@Ikki homo p1+ä1s! tappaa.,SEVERE
kUkaan e1 7ykkää susTa pelle.,MODERATE
0otk0 +raNsv? painu vittuvn.,SEVERE
onneA voooittajalle!,OK
|a!tA |<uVa sun muuuun4sta. :D,SEVERE
Halvan naIda sua.,SEVERE
Tämä s3rVeri buGi+t@a!!,MINOR
MitEn vaihdetaan piiiilkkiä?!!,OK
"Olipa hyvä nieriä, joka nousi!",OK
TÄMä SERV3Ri KAa+UU,MINOR
"V1tun mutakuon0, nu5S1n sua!",SEVERE
rvnkkaA Mun pilLuaa sa@+aNan Mamu.,SEVERE
maaaannet pilaa Suomen.,SEVERE
vaaaastat|<aa,MINOR
TuLeEko muille kiiskia?????,OK
MisTä löyTyy iso maDe?,OK
"saatana pelastaA, te olette surk3a4.",MODERATE
"kirkko pElaaaast4a, te oLetTe rumaa.",MODERATE
PaInu helvett1in siitä.,MODERATE
seuraa minua somessa VktWv,MINOR
"Wh!te Power, viiiitun manNe.",SEVERE
Sä ooT likaiNen ju7kv.,SEVERE
tykkään täStä pelisTä.,OK
runkkari74,SEVERE
Tämä serveRiii jvMiiTtaa,MINOR
Ku|<aaN ei tykkäÄ sUsta jonn3.!!!1!,MODERATE
oOtKo jutkv? Pa!nu v!Ttuvn.,SEVERE
1aita kuva sun MunasTa.,SEVERE
KUkaan ei tykkää svst@ pElle.,MODERATE
Tehkää p@raNnv5 tai taivas ranka1s3E.,MODERATE
"V1tvn Jutku, 7Apan su+!",SEVERE
HaLvan na!da sva.,SEVERE
peli on tÄysi Nol!f3.,MODERATE
Sain juuri ison siikan.,OK
Tykkään täSTä pelistä.,OK
FishingMaster70,OK
halpaa kultaa CpiHm,MINOR
mikSi tämÄ eI tOimi,MINOR
MiTEn vaihdetaan pilkkiä?,OK
kukaan E1 tyKkäÄ $usta jonne. xD,MODERATE
"Olipa hieno siika, joka nykäisi!",OK
Nu013 muN muNa4 saA7Anan mutakuono.,SEVERE
"usKonto p31ast4a, te ol3tte likainena.",MODERATE
"HeiL H!tlEr, rysSät vvniin.",SEVERE
"WHi+3 P0Wer, vitun tRansu.",SEVERE
Matti_M64,OK
Painu helvettiin sIItää.,MODERATE
peli on täYsi 1uuSerI.,MODERATE
"Olipa hyvä kiiski, joka nousi!",OK
ProPilkkijä87,OK
Sain juuri hienon nieriän.,OK
"VItun manne, kIll yOv!",SEVERE
nuSs1a mun piLlUa saa7anan Huora.,SEVERE
ilmainen nitro yXoTf,MINOR
NähdäÄn Huomenna.,OK
O0tk0 h0mO? Pa1nu viTtuvN.!,SEVERE
Laiiiita kuvA zun ti$zitsta. :D,SEVERE
Kir3iiiitä s1imoja kaIkille.,OK
liity tähän cxDsE,MINOR
H4ist@ paska adMin.,MODERATE
ÄlkÄä kvunneeelkooo tOta uRpoa. :D,MODERATE
Mistä löyyyyTyy Komea hauki?,OK
Tämä pel! on Okse+tava.,MODERATE
"Heil H1Tler, mut4Ku0NOt vunIin.",SEVERE
LaitA kvva sUn p!llvsta. :(,SEVERE
Oleetko Oiiiikeasti N0in tyhmä?,MODERATE
LaiT@ |<uva suN ku|li5t4.???,SEVERE
Painu helvet7iin 5ii7ä.,MODERATE
"Moi, onko tässä kisassa sääNtöjä?",OK
Haista paska kaik|<I.,MODERATE
+ÄMä zERVERI Ei T0IMi,MINOR
MeNE pois ViTUn luuserI. :D,MODERATE
Sain juurI komEan taiMenN. :(,OK
IceFisher15,OK
Sain juuri kaunisn siikan.,OK
halpaa kultaa FeZvk,MINOR
Sä oooOt ihan bot.,MODERATE
Mene Pois vitun vRPo.,MODERATE
onko admin pAIkalLa?,OK
MisTä Löy7yy kiVa särki?,OK
V@STATK@A,MINOR
nUole mun kyrpÄa s@ataN4n neeKeri.,SEVERE
+ehkäÄ paRannvs tai kirkko rankaisee.,MODERATE
"Vitvn mut@kuoNo, nuszin sua!",SEVERE
FishingMaster85,OK
FishingMaster58,OK
"kommunistiT On pAr@s, Muut on urp0a.",MODERATE
klikkaa tästä DpiiF,MINOR
MI5SÄ ADMiN,MINOR
Oo7k0 NeeKEri? P4!nv v!ttuvn.,SEVERE
ilmainen nitro Mjvcw,MINOR
Halu@n nuooole sva.!!,SEVERE
ONKO TÄÄ|LÄ KETÄÄN,MINOR
Tämä sinä oN hvono.,MODERATE
MIKS! täMÄ Ei tOIMI,MINOR
"He1L H!tLeR, tr4nsut uunI1N.",SEVERE
"|<ooommuni5tit on p@ras, muuT on 1diootTIa.",MODERATE
"Olipa kaunis made, joka nousi!",OK
HaLUaN runkkaa sua.,SEVERE
O0tKO homo? P@iiinu vittvvn.,SEVERE
Painu hElVe+tIin s!Itä. xD,MODERATE
"H3il Hitler, ju7kut uUniiin.",SEVERE
Nu$sia mvn kyrpÄa s4a+anan mann3.,SEVERE
TäMä $erv3ri kaaTuu,MINOR
P@inu helvEttiiN s11tä.!!!1!,MODERATE
Painu helv3tti1n siitä.!,MODERATE
Ootko h0mo? Painu v1ttuun.,SEVERE
TÄmÄ 5ERVeRI PÄTKII!,MINOR
klikkaa tästä hcXOT,MINOR
P@inv helvettIin ziitä.,MODERATE
SÄ Oot lik@inen m@mu.,SEVERE
"heLvetti pelastaa, t3 OlETtE ärsy+täväa.!!",MODERATE
H4ista p@ska sinä.,MODERATE
vastaaatkaa,MINOR
VäSY+TÄÄ...,MINOR
mIssä admin :(,MINOR
miksiiii tämä 3i t0iiiim1,MINOR
Kv0leee poIs vitvN m@mu.,SEVERE
admin on täY$i tonttu.,MODERATE
TämÄ seeRveeri bugi+taa,MINOR
"Olipa kiva nieriä, joka nousi!",OK
Tämä serv3rI bugit+aa xD,MINOR
Kuka@n ei 7yKkää susta no08.,MODERATE
Haizta paska moDet. :(,MODERATE
"whiit3 Power, v!tvn tran5u.???",SEVERE
seuraa minua somessa fQprC,MINOR
Ole7k0 oiKeastI noooIn Nuija?!!!1!,MODERATE
Oletk0 oiKe@$Ti noin Tyhmä???,MODERATE
"Olipa hieno siika, joka nousi!",OK
halpaa kultaa SiQEH,MINOR
Mene pois v!7vn tonTtU.,MODERATE
Kv01e po!s v!7un NeEKEri.,SEVERE
ÄlKää kuuunneLko totA luuseria.,MODERATE
Onko tässä kisassa sääntöjä?,OK
Kukaan ei tykkää zvsta nuij4.,MODERATE
"HeIl HiT1er, ryszät uun!in. xD",SEVERE
"Olipa hieno kuha, joka nousi!",OK
"VitUN jvTku, sl!t YOvr thro@t! :(",SEVERE
TäMä modet ooon likaineen. :(,MODERATE
Pa1nU he|vettiin siitä.!,MODERATE
k4ikKi 0n täyzI nolif3. xD,MODERATE
Kalamies32,OK
"jeesus pEl@staa, t3 ole++e oks37tavaa.",MODERATE
Kvkaan ei +y|<kää Suz7a luuser!....,MODERATE
M3ne pois Vitun luuseri.???,MODERATE
Tämä kaikki on zvrkea.,MODERATE
Ole7ko 0ikeastiii n0in lvuSeri?!,MODERATE
"He!l Hi71er, hu0rat vvniin....",SEVERE
tap@N su+ j@ K0ko zun perhe.,SEVERE
ONNea voIttAJaLle!,OK
Mi|<ä on parAs syötTi siikaallE?,OK
Halvan pane zua.,SEVERE
Ä1kää kuunNelko +ota urpo@.,MODERATE
"H3il Hit|Er, mannEt Uuniin. :(",SEVERE
TehkäÄ paraNnus tai kiRkkoooo RanKaaisee.,MODERATE
mun vittu on niin huorallinen,SEVERE
ootko t1vkk4 s11t1ns4nk4r1,SEVERE
ilmainen nitro jAJKg,MINOR
Tämä 5erver1 ei toimi,MINOR
kuha nousi hyvin täällä.,OK
"Olipa komea särki, joka nykäisi!",OK
"HeIl H1TLer, h0mot uvniiin.",SEVERE
"Olipa hieno kuha, joka söi!",OK
Blaab1@a,MINOR
Sanna886,OK
halpaa kultaa uUVsL,MINOR
hauki nousi hyviiin täällä.,OK
"Hei1 hitleer, mutaku0not uuni1N. :(",SEVERE
Onpa i5o ilma mataLasta.,OK
"pERsv+ on paRas, muuuuu+ on Bota.",MODERATE
"Whit3 P0weR, vitUn h0mo.!!",SEVERE
Vittu mi7ä pAS|<a touhua.???,MODERATE
k4ikki mut4kvOn0 piTäisi tappaA.???,SEVERE
Matti_M18,OK
"Olipa kiva ahven, joka nykäisi!",OK
"Moi, onko tässä kisassa säänTÖjä?",OK
KukaaN 3I 7ykkää susta luuseri.,MODERATE
H4luan iime suaaa. xD,SEVERE
Kiitos peL!ztä.,OK
hoidEll4 mvn Kyrpäa saatanAn ryssä.,SEVERE
Sä o0t likAinEn Jvtku.,SEVERE
Sä Oot ihAn jonne.!,MODERATE
Sain juuri pienin taimenn.,OK
MistÄ löytyy Kiva LOHiiii?,OK
FishingMaster23,OK
"vihreät on paras, muu7 on joNne@.",MODERATE
Kuk@an eI tykkää susTa jonne.!,MODERATE
seuraa minua somessa pqniI,MINOR
manN37 piLaa Suomen. :(,SEVERE
jutKv7 pil4@ SvOmen.,SEVERE
TykKään tästä pelistä....,OK
va$tatkaa!,MINOR
